timestamp,time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power POM_5V_CPU,Power POM_5V_GPU,Power TOT,jetson_clocks,nvp model
2025-07-19 18:02:09,2025-07-19 18:02:09.238360,6:22:01.830000,36,27,44,63,0.8369604526566082,0.11886283011430823,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,32.0,30.5,29.5,31.75,366,40,2242,OFF,MAXN
2025-07-19 18:02:10,2025-07-19 18:02:10.241856,6:22:02.830000,52,18,40,37,0.8455157571523312,0.12592826172644855,0,0.0,6.7,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,33.5,30.5,29.5,31.25,972,40,2754,OFF,MAXN
2025-07-19 18:02:11,2025-07-19 18:02:11.243936,6:22:03.830000,55,17,46,42,0.8594366033411214,0.14316121403232163,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,32.0,31.0,30.0,31.5,610,40,2397,OFF,MAXN
2025-07-19 18:02:12,2025-07-19 18:02:12.245621,6:22:04.830000,64,22,34,26,0.8606013545406082,0.14265865195112337,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,33.0,31.0,30.0,31.75,1051,283,2831,OFF,MAXN
2025-07-19 18:02:13,2025-07-19 18:02:13.247351,6:22:05.830000,34,20,22,11,0.8611127808287077,0.1426487977926685,0,0.0,79.6,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.0,32.5,31.0,30.0,31.75,1171,323,2993,OFF,MAXN
2025-07-19 18:02:14,2025-07-19 18:02:14.249024,6:22:06.830000,44,13,18,21,0.8611127808287077,0.14264485612928657,0,0.0,71.4,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.0,33.0,31.5,30.0,32.0,1251,282,2988,OFF,MAXN
2025-07-19 18:02:15,2025-07-19 18:02:15.250718,6:22:07.830000,50,17,14,16,0.8611669782195467,0.14264485612928657,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.0,33.0,31.0,30.0,31.75,1330,362,3144,OFF,MAXN
2025-07-19 18:02:16,2025-07-19 18:02:16.252425,6:22:08.830000,24,16,20,47,0.8611246057139816,0.14263894363421364,0,0.0,26.1,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.0,33.0,31.5,30.0,31.75,1249,362,3109,OFF,MAXN
2025-07-19 18:02:17,2025-07-19 18:02:17.254109,6:22:09.830000,53,14,20,12,0.8612684751514817,0.14263894363421364,0,0.0,52.8,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,32.5,31.5,30.5,32.25,1209,323,3069,OFF,MAXN
2025-07-19 18:02:18,2025-07-19 18:02:18.255800,6:22:10.830000,39,14,29,17,0.8612743875941187,0.14263894363421364,0,0.0,97.2,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,33.5,32.0,30.0,32.0,1251,282,3028,OFF,MAXN
2025-07-19 18:02:19,2025-07-19 18:02:19.257580,6:22:11.830000,30,23,14,31,0.8611590949626974,0.14263894363421364,0,0.0,38.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,34.5,31.5,30.0,32.0,1211,242,2988,OFF,MAXN
2025-07-19 18:02:20,2025-07-19 18:02:20.259321,6:22:12.840000,45,16,20,15,0.8612330004956598,0.14263894363421364,0,0.0,99.5,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,34.5,31.5,30.0,32.0,1251,282,3028,OFF,MAXN
2025-07-19 18:02:21,2025-07-19 18:02:21.260435,6:22:13.840000,43,17,21,19,0.8613404098702317,0.1426350019708317,0,0.0,52.6,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,33.5,31.5,30.5,32.5,1211,242,2952,OFF,MAXN
2025-07-19 18:02:22,2025-07-19 18:02:22.262236,6:22:14.840000,40,15,22,21,0.8614044613321324,0.1426350019708317,0,0.0,15.9,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.0,33.5,31.5,30.0,32.0,1211,242,2988,OFF,MAXN
2025-07-19 18:02:23,2025-07-19 18:02:23.263911,6:22:15.840000,36,16,20,24,0.861527637220403,0.1426350019708317,0,0.0,38.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,33.0,31.5,30.0,32.0,1251,242,3109,OFF,MAXN
2025-07-19 18:02:24,2025-07-19 18:02:24.265645,6:22:16.840000,38,20,21,30,0.861521724777766,0.1426350019708317,0,0.0,89.9,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,33.0,31.5,30.5,32.0,1171,283,2993,OFF,MAXN
2025-07-19 18:02:25,2025-07-19 18:02:25.267327,6:22:17.840000,36,23,26,13,0.8616242071168072,0.1426350019708317,0,0.0,97.4,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,33.0,31.5,30.5,32.0,1211,282,3028,OFF,MAXN
2025-07-19 18:02:26,2025-07-19 18:02:26.269085,6:22:18.840000,16,27,35,23,0.861617309267064,0.1426350019708317,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,33.5,31.5,30.0,32.25,1290,362,3144,OFF,MAXN
2025-07-19 18:02:27,2025-07-19 18:02:27.270897,6:22:19.840000,38,15,18,24,0.8615591702478004,0.14263303113914072,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,33.5,31.5,30.0,32.0,1290,362,3144,OFF,MAXN
2025-07-19 18:02:28,2025-07-19 18:02:28.272715,6:22:20.840000,18,24,38,24,0.8616478568873551,0.14263303113914072,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,33.5,32.0,30.5,32.25,1249,322,3144,OFF,MAXN
2025-07-19 18:02:29,2025-07-19 18:02:29.274413,6:22:21.840000,36,26,13,20,0.861599571939153,0.14263106030744974,0,0.0,48.3,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,41.0,33.5,32.0,30.5,32.25,1209,323,3069,OFF,MAXN
2025-07-19 18:02:30,2025-07-19 18:02:30.276087,6:22:22.850000,29,16,23,29,0.8615089144853859,0.14263106030744974,0,0.0,62.3,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,33.5,32.0,30.5,32.0,1209,323,3069,OFF,MAXN
2025-07-19 18:02:31,2025-07-19 18:02:31.277828,6:22:23.850000,34,19,18,26,0.8616567255513107,0.1426251478123768,0,0.0,99.5,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,33.5,32.0,30.5,32.25,1211,282,2988,OFF,MAXN
2025-07-19 18:02:32,2025-07-19 18:02:32.279573,6:22:24.850000,30,21,25,21,0.8619011065136395,0.14260149783208514,0,0.0,88.1,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,33.5,32.0,30.5,32.0,1171,283,2952,OFF,MAXN
2025-07-19 18:02:33,2025-07-19 18:02:33.280483,6:22:25.850000,34,23,26,16,0.8618676026720299,0.14259952700039416,0,0.0,95.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,41.0,34.0,32.0,31.0,32.75,1211,282,2988,OFF,MAXN
2025-07-19 18:02:34,2025-07-19 18:02:34.282341,6:22:26.850000,35,21,31,11,0.8619651579755402,0.14259952700039416,0,0.0,32.9,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,41.0,33.5,32.0,30.5,32.75,1251,282,3144,OFF,MAXN
2025-07-19 18:02:35,2025-07-19 18:02:35.284594,6:22:27.850000,43,18,12,28,0.8617867992893244,0.14259558533701222,0,0.0,1.9,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,41.0,34.0,32.0,30.5,32.75,1249,362,3144,OFF,MAXN
2025-07-19 18:02:36,2025-07-19 18:02:36.286342,6:22:28.850000,29,23,23,24,0.861915887620232,0.14259558533701222,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.5,34.0,32.0,30.5,32.25,1251,363,3104,OFF,MAXN
2025-07-19 18:02:37,2025-07-19 18:02:37.288006,6:22:29.850000,38,22,20,15,0.8618961794781087,0.14259558533701222,0,0.0,48.2,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,41.0,33.5,32.0,30.5,32.5,1249,323,3069,OFF,MAXN
2025-07-19 18:02:38,2025-07-19 18:02:38.288870,6:22:30.850000,28,21,37,18,0.8619286979126122,0.14259361450532124,0,0.0,46.3,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,41.0,34.5,32.0,30.5,32.5,1209,323,3069,OFF,MAXN
2025-07-19 18:02:39,2025-07-19 18:02:39.290651,6:22:31.850000,35,18,21,22,0.8620026034455744,0.14259164367363028,0,0.0,65.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,41.0,34.5,32.0,31.0,32.5,1251,242,3069,OFF,MAXN
2025-07-19 18:02:40,2025-07-19 18:02:40.292421,6:22:32.860000,39,21,10,27,0.8620095012953176,0.14259164367363028,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,41.0,33.0,32.0,31.0,32.5,1249,403,3144,OFF,MAXN
